,date,open,high,low,close,volume,SMA_5,SMA_7,SMA_10,SMA_13,SMA_20,SMA_21,SMA_24,SMA_48,SMA_60,kline,dline,jline,DIF,MACD,BAR
150,109/01/13,331.6,331.6,328.7,331.12,30553,325.3059999999999,325.37142857142874,325.15100000000047,325.0015384615382,325.4479999999997,325.6014285714282,323.84583333333325,311.5354166666669,306.9308333333337,72.52879491146649,52.94651012796791,111.69336447846365,4.761386046459563,5.290134385324967,-0.5287483388654035
149,109/01/14,335.01,335.49,334.04,335.49,30059,328.506,326.27428571428584,326.2680000000005,325.970769230769,325.9334999999997,325.9261904761901,325.1591666666665,312.2427083333335,307.83650000000034,85.00945504555622,70.02464042175234,114.979084293164,5.227551089015208,5.277617726063015,-0.05006663704780756
148,109/01/15,334.54,334.54,327.27,329.69,47213,330.54599999999994,327.387142857143,327.1460000000005,326.49384615384594,325.69249999999965,326.11238095238053,326.00916666666654,312.86937500000016,308.58083333333366,84.68117208301068,80.73980734667771,92.56390155567664,5.070528816498722,5.236199944150156,-0.165671127651434
147,109/01/16,319.99,326.29,319.99,324.35,55090,329.966,328.0814285714287,326.71300000000053,326.23384615384595,325.2079999999997,325.62857142857104,326.13166666666655,313.45541666666685,309.25233333333364,72.27949599083625,80.65670770646763,55.52507255957349,4.4637389583562594,5.081707746991377,-0.6179687886351175
146,109/01/17,323.86,325.31,321.92,322.89,51843,328.70799999999997,328.56714285714304,326.0850000000005,326.12384615384593,325.1114999999997,325.09761904761865,325.8908333333332,314.10166666666686,309.8995000000003,51.6609392898053,69.540535787884,15.901746293647903,3.820997742337397,4.829565746060581,-1.008568003723184
145,109/01/20,323.86,325.32,322.89,322.89,32503,327.062,327.94428571428585,326.1840000000005,326.27615384615365,325.3054999999997,325.0057142857139,325.77041666666656,314.6670833333335,310.5386666666669,40.53346424480446,54.824633175148584,11.951126384116222,3.273881430729091,4.518428882994283,-1.2445474522651923
144,109/01/30,316.13,316.13,306.91,306.91,124939,321.346,324.7628571428573,324.9260000000005,324.6015384615383,324.45799999999974,324.42952380952346,324.6204166666666,314.92000000000013,310.8953333333336,25.429553264604795,39.207985599738095,-2.1273114056618,1.533162024987746,3.921375511392976,-2.38821348640523
143,109/01/31,313.23,313.72,309.35,310.32,62240,317.472,321.79142857142875,324.0090000000005,323.1515384615383,323.8779999999997,323.7847619047615,323.63208333333324,315.25375000000014,311.24416666666696,16.69191682357834,27.551644777662442,-5.027539084589868,0.4239013848771833,3.2218806860898175,-2.797979301212634
142,109/02/03,305.48,306.93,302.57,305.48,59317,313.698,317.5042857142859,321.8320000000005,321.88846153846134,323.0074999999997,323.00190476190437,322.8262499999999,315.41625000000016,311.49600000000027,6.923677250814265,16.348382446332376,-11.925733140221958,-0.8361051153220274,2.4102835258074484,-3.246388641129476
141,109/02/04,309.34,316.13,308.38,315.16,51738,312.152,315.4285714285716,320.4300000000005,321.5553846153844,322.6209999999997,322.63380952380913,322.66583333333324,315.69979166666684,311.92516666666694,19.671753395002224,14.429115823131518,30.15702853874363,-1.0415676996340153,1.7199132807191555,-2.761480980353171
140,109/02/05,319.05,319.53,314.68,317.59,36361,311.092,314.4628571428574,319.07700000000057,321.4092307692306,322.1139999999997,322.38142857142816,322.4045833333333,315.9529166666668,312.38666666666694,31.35512826993418,19.3168529719168,55.43167886596894,-0.9968267876319032,1.1765652670489437,-2.173392054680847
139,109/02/06,319.54,322.45,319.06,322.45,29112,314.19999999999993,314.4000000000002,317.7730000000005,321.03999999999985,322.0204999999997,322.1299999999996,322.42666666666656,316.33791666666684,312.79966666666695,56.34563449313896,35.79083871935836,97.45522604070015,-0.5627212094236143,0.8287079717544321,-1.3914291811780464
138,109/02/07,320.04,320.52,316.16,318.1,28688,315.756,313.7157142857145,316.6140000000005,320.18769230769215,321.8799999999997,321.8338095238091,322.22708333333327,316.6829166666668,313.08366666666694,66.3521371035298,51.35096662220089,96.35447806618761,-0.5632057711188168,0.5503252231797824,-1.1135309942985991
137,109/02/10,311.8,318.1,311.31,317.62,30524,318.1839999999999,315.24571428571454,315.9410000000005,319.1492307692306,321.32699999999966,321.6771428571425,322.0074999999999,317.0581250000002,313.35166666666686,72.74290408860399,65.14689189509083,87.9349284756303,-0.5954577123771969,0.3211686360683865,-0.9166263484455834
136,109/02/11,320.52,322.46,320.04,321.49,27429,319.44999999999993,316.8414285714288,315.8010000000005,318.0723076923075,320.94299999999964,321.3347619047615,321.7474999999999,317.5545833333335,313.7163333333336,76.51358663123385,71.86954260778913,85.80167467812328,-0.30522253572922864,0.1958904017088635,-0.5011129374380922
135,109/02/12,323.45,325.87,322.96,324.9,37440,320.9119999999999,319.61571428571455,316.0020000000005,317.703846153846,321.0929999999997,321.13142857142816,321.77166666666653,318.1220833333335,314.1943333333336,85.70464450040322,78.32037840674694,100.47317668771578,0.19767080820554384,0.19624648300819955,0.0014243251973442839
134,109/02/13,327.81,327.81,324.9,324.9,22671,321.4019999999999,321.0071428571431,317.8010000000005,317.7461538461537,321.36349999999965,321.27428571428527,321.9379166666665,318.6089583333335,314.7448333333336,93.14358960178885,85.12060691114188,109.18955498308279,0.5894229060666021,0.27488176761988004,0.31454113844672205
133,109/02/14,326.84,326.84,324.41,324.9,16874,322.7619999999999,322.0514285714288,319.2590000000005,317.9007692307691,321.6339999999997,321.53190476190434,321.7804166666665,319.1260416666668,315.230666666667,89.77691713033592,89.54171707750923,90.2473172359893,0.8896341177120348,0.397832237638311,0.49180188007372383
132,109/02/17,321.52,322.97,320.55,321.52,15806,323.5419999999999,321.9185714285716,320.8630000000005,317.7953846153845,321.3474999999997,321.62857142857104,321.46166666666653,319.66333333333347,315.6765000000003,78.45754313285033,87.12601662165827,61.120596155234466,0.8450744217907413,0.4872806744687971,0.35779374732194424
131,109/02/18,314.71,316.65,312.29,312.29,61560,321.7019999999999,321.0885714285716,320.57600000000053,318.20923076923066,320.50299999999964,320.9161904761901,321.06124999999986,319.95791666666685,315.9763333333337,50.94711395998066,73.06052474105554,6.720292397830889,0.0642362050799079,0.40267178059101927,-0.33843557551111136
130,109/02/19,312.78,317.15,312.3,316.66,38610,320.054,320.9514285714287,320.4830000000005,318.696923076923,319.77999999999963,320.3199999999996,320.9433333333332,320.35354166666684,316.292666666667,33.41414141414149,54.27293283565739,-8.30344142889031,-0.19965967644662896,0.28220548918348964,-0.4818651656301186
129,109/02/20,318.11,319.08,315.2,315.68,26890,318.21,320.12142857142874,319.8060000000005,319.4815384615383,318.7894999999997,319.5847619047615,320.7845833333332,320.74916666666684,316.528166666667,21.616161616161747,35.325805663427865,-5.803126478370487,-0.48231702321015746,0.1293009867047602,-0.6116180099149177
128,109/02/21,315.7,316.67,313.27,315.21,22727,316.27200000000005,318.73714285714306,319.5170000000005,319.48538461538453,318.0654999999997,318.61904761904725,320.28291666666655,321.01375000000013,316.6910000000004,25.907841299593894,26.979381443298937,23.764761012183804,-0.735768596620801,-0.04371292996035203,-0.6920556666604489
127,109/02/24,309.88,311.82,309.88,310.36,41452,314.0400000000001,316.6600000000002,318.7910000000005,318.9292307692306,317.36599999999964,317.69857142857103,319.49874999999986,321.1570833333335,316.79750000000035,15.992119666080837,21.172040860612054,5.632277277018403,-1.3128515262545761,-0.2975406492191969,-1.0153108770353794
126,109/02/25,310.38,313.78,307.96,312.32,36043,314.04600000000005,314.8628571428573,317.8740000000006,318.14999999999986,316.83749999999964,317.12571428571385,318.7154166666665,321.28062500000016,316.97716666666696,14.485415343255612,18.79512543631001,5.86599515714682,-1.5936674793721295,-0.5567660152497834,-1.0369014641223462
125,109/02/26,307.46,310.86,306.98,308.92,60324,312.49800000000005,313.06285714285735,316.2760000000006,317.443846153846,316.1389999999996,316.4604761904758,317.6083333333332,321.3837500000002,317.13233333333363,11.470063896876747,13.982532968737628,6.445125753154986,-2.0667435967220626,-0.8587615315442393,-1.2079820651778235
124,109/02/27,309.42,310.39,305.54,306.51,60981,310.66400000000004,312.2371428571431,314.4370000000005,316.5892307692306,316.11899999999963,315.68047619047576,316.64249999999987,321.3258333333335,317.2798333333336,12.432743926745687,12.796074388959243,11.706083002318575,-2.6060853570763243,-1.2082262966506563,-1.397859060425668
123,109/03/02,298.76,307.5,298.76,301.67,79612,307.956,310.0957142857145,312.11400000000054,315.06461538461525,315.6864999999997,315.43095238095196,315.6974999999999,320.9145833333335,317.3466666666669,9.88478746853221,11.262531764051444,7.129298877493742,-3.3850444529997503,-1.643589927920475,-1.7414545250792752
122,109/03/03,308.95,310.4,306.52,307.98,49523,307.48,308.9957142857144,310.76000000000056,313.76307692307677,315.8114999999996,315.31952380952345,315.07624999999985,320.48354166666684,317.45416666666694,21.753333167691462,14.69028818765635,35.87942312776168,-3.453402212449703,-2.005552384826321,-1.447849827623382
121,109/03/04,312.32,312.32,307.47,310.87,42792,307.19000000000005,308.3757142857144,310.6180000000005,312.683846153846,315.59699999999964,315.5761904761901,314.5754166666665,320.1729166666668,317.6340000000002,39.763779527559215,23.80063338792753,71.69007180682257,-3.237062540082036,-2.251854415877464,-0.985208124204572
120,109/03/05,315.23,316.2,313.29,313.29,37756,308.064,308.7942857142858,310.2810000000005,311.79076923076906,315.3819999999996,315.4871428571425,314.84124999999983,319.7308333333335,317.9266666666669,62.03277799027228,41.183296895174216,103.7317401804684,-2.8376276111320635,-2.3690090549283838,-0.46861855620367976
119,109/03/06,310.37,310.85,305.52,305.52,51305,307.86600000000004,307.8228571428573,309.26500000000055,310.55999999999983,314.5354999999996,314.9123809523806,314.64124999999984,319.1366666666668,318.0495000000002,59.8285953708978,53.87505096290966,71.73568418687408,-3.112171440460372,-2.5176415320347814,-0.5945299084255908
118,109/03/09,298.23,300.65,296.29,296.29,87466,306.79,306.0185714285716,307.37300000000056,309.3292307692306,313.4449999999996,313.66666666666634,314.25833333333316,318.54229166666687,318.0265000000002,39.96310980659331,53.94149438925436,12.006340641271208,-4.028099837336299,-2.819733193095085,-1.208366644241214
117,109/03/10,292.41,299.68,291.92,297.74,71792,304.742,304.7657142857144,306.1110000000005,307.873846153846,312.45099999999957,312.69714285714247,313.53249999999986,318.09916666666686,318.04400000000027,20.910604617888158,40.234103265126315,-17.736392676588153,-4.584133768366257,-3.1726133081493195,-1.4115204602169378
116,109/03/11,299.68,301.14,292.89,292.89,61705,301.146,303.51142857142867,304.16800000000046,306.12076923076904,311.0209999999996,311.51952380952343,312.50333333333316,317.4539583333335,317.88366666666695,9.321801208127392,23.398505210869516,-18.831606797356855,-5.354426634348556,-3.6089759733891666,-1.7454506609593894
115,109/03/12,289.98,289.98,278.34,285.13,113131,295.514,300.247142857143,301.7890000000005,303.80692307692294,309.03249999999963,309.7880952380949,310.9483333333332,316.68750000000017,317.5778333333337,15.29996637805169,15.177457401355644,15.544984331443782,-6.515944673117019,-4.1903697133347375,-2.3255749597822817
114,109/03/13,266.7,285.13,264.27,281.25,149593,290.66,296.0157142857144,299.2630000000005,301.56769230769214,306.8499999999996,307.7095238095235,309.4129166666665,315.82000000000016,317.1588333333337,18.209138559206725,14.276968715128499,26.07347824736318,-7.661225818327466,-4.884540934333283,-2.776684883994183
113,109/03/16,276.39,282.2,267.17,268.14,103257,285.03000000000003,289.5657142857144,295.9100000000004,298.1692307692306,304.01199999999966,305.0066666666664,307.3512499999999,314.67937500000016,316.561666666667,19.361565901678624,17.623556946312245,22.83758381241138,-9.51703040995011,-5.811038829456648,-3.7059915804934613
112,109/03/17,257.0,268.15,257.0,259.91,120713,277.46400000000006,283.0500000000001,291.1030000000004,294.39923076923054,300.9314999999997,301.9119047619045,304.78541666666655,313.2664583333335,315.738666666667,15.021914245267853,17.530872902050962,10.003996931701636,-11.519076395865909,-6.9526463427385,-4.566430053127409
111,109/03/18,261.35,264.26,252.14,252.14,116353,269.314,276.7428571428573,285.2300000000004,290.21692307692285,297.9239999999997,298.60809523809496,301.7537499999999,311.7627083333335,314.58416666666693,4.122626742860757,12.835368963268976,-13.30285769795568,-13.576188477186065,-8.277354769628014,-5.298833707558051
110,109/03/19,244.37,245.34,228.37,240.49,160180,260.386,268.56428571428586,277.95000000000044,285.51076923076903,294.1154999999997,295.1890476190473,298.23666666666657,310.08729166666683,313.11450000000036,7.190251867230752,8.778264285119686,4.014227031452883,-15.962516307540227,-9.814387077210457,-6.14812923032977
109,109/03/20,250.67,261.82,248.24,261.82,156269,256.5,264.1257142857145,273.5800000000005,281.9599999999998,291.4224999999997,292.5776190476187,295.60833333333323,308.69437500000015,312.0485000000004,20.873986532911946,10.728955047667718,41.164049503400406,-15.948698894768768,-11.041249440722119,-4.907449454046649
108,109/03/23,249.2,254.54,244.36,247.26,76040,252.32399999999998,258.71571428571445,268.6770000000005,277.06692307692293,288.0249999999997,289.3195238095235,292.5141666666666,306.9879166666668,310.5943333333337,29.526819660116377,19.19701935341959,50.18642027350995,-16.917603213597204,-12.216520195297136,-4.701083018300068
107,109/03/24,259.87,265.68,257.93,259.38,81716,252.21799999999993,255.59142857142874,264.8410000000005,272.91999999999985,285.4759999999997,286.6609523809521,290.30958333333325,305.6854166666668,309.35000000000036,40.75266070368317,30.384488965570398,61.489004179908704,-16.5170854780514,-13.076633251847989,-3.4404522262034103
106,109/03/25,268.1,271.5,265.68,268.59,79026,255.50799999999995,255.65571428571448,262.41100000000057,270.07923076923066,283.28949999999975,284.6719047619045,288.3066666666666,304.62500000000017,308.4128333333337,49.05033265603648,39.776604339945244,67.59778928821895,-15.280359782361074,-13.517378557950606,-1.7629812244104688
105,109/03/26,271.0,271.49,267.12,271.49,52605,261.70799999999997,257.3100000000002,261.0470000000006,268.1715384615384,281.4179999999997,282.72761904761876,286.4654166666666,303.62500000000017,307.62083333333374,67.09884326528633,52.30061220833523,96.69530537918853,-13.905940963431476,-13.59509103904678,-0.31084992438469605
104,109/03/27,275.37,277.31,264.7,264.7,68516,262.284,259.1042857142859,259.39200000000056,265.6299999999999,279.3274999999997,280.6219047619045,284.36083333333323,302.32187500000015,306.63483333333375,75.06584907437748,63.73834166523333,97.7208638926658,-13.212297262407674,-13.518532283718958,0.30623502131128433
103,109/03/30,255.5,260.83,254.53,259.38,48934,264.70799999999997,261.8028571428573,258.5160000000006,263.05230769230764,277.2129999999997,278.37761904761874,282.2366666666666,300.8677083333335,305.5925000000005,72.56702961031345,71.57724064999232,74.54660753095573,-12.942664194512588,-13.403358665877684,0.46069447136509645
102,109/03/31,264.71,265.68,261.31,265.68,48632,265.96799999999996,262.35428571428594,259.0930000000006,261.55615384615373,275.0979999999997,276.6638095238092,280.2933333333333,299.50437500000015,304.63900000000046,71.2777550742406,72.97021125297708,67.89284271676766,-12.081354364172967,-13.13895780553674,1.0576034413637743
101,109/04/01,268.11,268.11,263.26,263.26,44068,264.902,264.6400000000002,260.20500000000055,260.1723076923076,272.7174999999997,274.53428571428543,278.3908333333333,297.9995833333335,303.64516666666714,65.6530484718108,69.83261105212152,57.29392331118939,-11.461908151067291,-12.80354787464285,1.3416397235755593
100,109/04/06,264.71,267.13,261.8,267.13,56174,264.03000000000003,265.74714285714305,262.8690000000006,260.09461538461534,270.4094999999997,272.45142857142827,276.74999999999994,296.69625000000013,302.63516666666715,67.56684917003241,68.1658842386945,66.36877903270823,-10.53724905930568,-12.350288111575416,1.8130390522697368
99,109/04/07,274.89,275.37,271.98,274.4,48501,265.96999999999997,266.57714285714303,264.1270000000006,261.2092307692307,268.8534999999997,270.59952380952353,275.6137499999999,295.6556250000001,301.8031666666672,71.22999214407297,68.14996326197196,77.39004990827496,-9.112775422634286,-11.70278557378719,2.590010151152905
98,109/04/08,276.35,276.84,274.42,276.35,37446,269.3639999999999,267.27142857142877,267.03600000000057,263.0715384615384,267.85649999999976,269.21047619047596,274.2958333333333,294.68604166666677,301.0605000000005,84.03870587258301,74.27851572889604,103.55908615995693,-7.737329975981368,-10.909694454226026,3.172364478244658
97,109/04/09,278.79,279.27,273.94,274.42,27488,271.11199999999997,268.6600000000002,268.54000000000053,265.6815384615384,266.69049999999976,268.1690476190474,272.7770833333333,293.67625000000015,300.15616666666716,87.80251105497769,81.02373635721113,101.36006045051079,-6.725487190415947,-10.07285300146401,3.3473658110480624
96,109/04/10,271.5,273.44,270.53,271.02,27121,272.66399999999993,270.32285714285734,268.7830000000005,266.3892307692307,265.59699999999975,266.8966666666664,271.0158333333333,292.92854166666683,299.1870000000005,80.94502995034821,84.26208229263621,74.31092526577223,-6.127314213800105,-9.283745243931229,3.156431030131124
95,109/04/13,270.04,272.95,270.04,270.04,22071,273.2459999999999,270.9457142857145,268.63800000000055,268.1415384615384,264.84249999999975,265.80857142857116,269.53749999999997,292.0893750000002,298.32266666666715,69.91376987334961,79.55377029289174,50.63376903426533,-5.667009867861168,-8.560398168717217,2.8933883008560493
94,109/04/14,272.45,276.81,271.48,276.33,48646,273.6319999999999,272.81285714285735,269.80100000000056,269.44538461538457,264.59649999999976,265.3895238095235,268.70583333333326,291.4820833333335,297.6033333333338,70.99182650268064,73.95020877545939,65.07506195712315,-4.740024868987518,-7.796323508771278,3.0562986397837593
93,109/04/15,278.27,279.73,277.3,278.76,55090,274.1139999999999,274.4742857142859,271.7390000000006,270.2276923076922,265.1274999999997,265.2709523809521,267.91499999999996,290.72375000000017,296.9245000000004,80.30411960094908,73.73657199232635,93.43921481819453,-3.765891039454175,-6.990237014907857,3.224345975453682
92,109/04/16,274.39,279.72,274.39,277.78,47711,274.7859999999999,274.9571428571431,272.94900000000064,270.7115384615384,266.02099999999973,265.7299999999997,267.2854166666666,289.8943750000002,296.1000000000004,89.11491153214399,80.13695254525781,107.07082950591635,-3.0379412751251493,-6.199777866951315,3.161836591826166
91,109/04/17,294.26,299.11,291.35,297.17,115957,280.0159999999999,277.93142857142874,276.3400000000006,273.2092307692307,268.2724999999997,267.5042857142854,267.78708333333327,289.3677083333335,295.5665000000004,92.34696615083696,87.2553324279766,102.53023359655768,-0.8862092230141343,-5.137064138163879,4.250854915149745
90,109/04/20,298.61,299.58,293.28,294.73,41211,284.9539999999999,280.83285714285734,279.1000000000006,275.9284615384615,270.98449999999974,269.5323809523806,268.34874999999994,288.8808333333335,294.9600000000004,88.677470080271,90.04644925441723,85.93951173197851,0.6150761081044038,-3.986636088910222,4.601712197014626
89,109/04/21,291.34,292.31,284.56,286.01,61230,286.88999999999993,282.9742857142859,280.2610000000006,277.4923076923077,272.1939999999998,271.6999999999997,269.0933333333333,288.2222916666668,294.1353333333337,76.99010870111194,86.00484831073987,58.960629481856074,1.0886748591732953,-2.9715738992935186,4.060248758466814
88,109/04/22,285.52,286.01,281.64,285.04,42009,288.1459999999999,285.11714285714305,281.1300000000006,279.1676923076923,274.08299999999974,272.805714285714,270.1404166666666,287.46291666666684,293.39116666666706,62.80749266531263,76.15835714889842,36.10576369814106,1.3699425432395174,-2.103270610786911,3.4732131540264284
87,109/04/23,290.85,290.85,285.04,286.49,39382,289.8879999999999,286.5685714285716,282.3370000000006,280.656923076923,275.43849999999975,274.6738095238092,271.5716666666666,286.6627083333335,292.7601666666671,53.50936583164076,64.43565573268835,31.65678602954557,1.69036659721462,-1.3445431691866048,3.034909766401225
86,109/04/24,286.49,287.94,285.03,285.03,25882,287.4599999999999,287.4642857142859,283.7380000000006,281.47461538461533,276.26049999999975,275.89523809523774,273.42749999999995,285.8320833333335,292.1291666666671,51.56214988061307,55.95966945918872,42.76711072346177,1.8056804104746789,-0.7144984532543479,2.5201788637290266
85,109/04/27,288.91,289.4,286.98,288.91,38493,286.29599999999994,289.0542857142859,285.6250000000006,282.44076923076915,277.13149999999973,276.8628571428568,274.5562499999999,285.0822916666669,291.56283333333374,53.84992191941476,52.97381254388943,55.60214067046543,2.1849641056445535,-0.13460594147456761,2.319570047119121
84,109/04/28,289.4,289.4,285.53,287.47,37164,286.5879999999999,287.6685714285716,286.73900000000066,283.4446153846153,278.26999999999975,277.6238095238092,276.2316666666666,284.37291666666687,291.2388333333338,52.59597639199509,52.66934939734087,52.44923038130351,2.3423520251577656,0.3607856518518991,1.9815663733058666
83,109/04/29,289.88,292.3,288.91,289.88,43902,287.5559999999999,286.97571428571445,287.8510000000007,284.89538461538456,279.79499999999973,278.82285714285683,277.50249999999994,283.9060416666668,290.8981666666671,51.832723106693265,52.759540472700934,49.97908837467793,2.631218890586524,0.8148722995988241,1.8163465909877
82,109/04/30,292.79,295.7,292.3,295.21,54890,289.29999999999995,288.2900000000002,289.5940000000007,286.8315384615384,281.2714999999997,280.5290476190473,278.6116666666666,283.4591666666668,290.7270000000005,57.832424521241784,54.087041339976615,65.32319088377211,3.2527388690211865,1.3024456134832967,1.9502932555378898
81,109/05/04,285.52,287.46,285.03,286.0,71357,289.49399999999997,288.42714285714305,288.47700000000066,287.57538461538456,282.4084999999997,281.49666666666633,279.21624999999995,282.8408333333335,290.2410000000005,50.86062122675401,53.508589618229585,45.564684443802875,2.967915617150652,1.6355396142167677,1.3323760029338843
80,109/05/05,287.46,288.92,286.01,286.49,23399,289.00999999999993,288.42714285714305,287.6530000000007,288.16999999999996,283.37649999999974,282.6028571428568,280.1241666666666,282.2425000000001,289.7226666666672,47.048668101299775,51.91390461643175,37.31819507103583,2.7500294156321274,1.8584375744998396,0.8915918411322878
79,109/05/06,285.52,286.98,283.58,286.98,34164,288.9119999999999,288.70571428571446,287.7500000000007,288.87769230769226,284.00549999999976,283.5480952380949,281.2741666666666,281.7554166666668,289.13150000000047,31.185927981134018,43.0317391030625,7.49430573727706,2.587069805717306,2.0041640207433327,0.5829057849739732
78,109/05/07,285.53,289.89,285.53,288.44,27486,288.62399999999997,288.63857142857165,288.0900000000007,288.2061538461538,284.60999999999973,284.21666666666636,282.2224999999999,281.2579166666668,288.63716666666716,34.215612172881784,37.483402751771756,27.680031015101846,2.546379857143336,2.1126071880233335,0.43377266912000234
77,109/05/08,290.86,290.86,286.98,288.44,32095,287.27,288.7771428571431,288.2850000000007,287.72230769230765,285.3109999999997,284.7923809523806,283.27166666666653,280.8312500000001,288.1508333333338,36.083608360836266,33.82838283828392,40.59405940594095,2.4854816939342186,2.1871820892055105,0.2982996047287081
76,109/05/11,290.87,292.32,289.41,291.84,28562,288.438,289.05714285714305,288.9660000000007,288.17076923076917,286.3519999999997,285.6219047619044,284.30124999999987,280.52562500000016,287.6566666666671,49.4499449944995,39.91638850940575,68.51705796468701,2.680669951318123,2.285879661628033,0.3947902896900901
75,109/05/12,288.46,289.43,286.03,286.03,51929,288.34599999999995,287.7457142857144,288.6780000000007,288.246923076923,287.15149999999966,286.33666666666625,284.7858333333332,280.19979166666684,287.0088333333337,42.82178217821781,42.78511184451776,42.89512284561792,2.3395704954073153,2.2966178283838894,0.04295266702342593
74,109/05/13,284.1,287.98,283.61,287.98,25978,288.54599999999994,288.0285714285716,288.72900000000067,288.36153846153843,287.73399999999964,287.19095238095196,285.2704166666665,279.78312500000015,286.39350000000036,41.5566556655666,44.609460946094536,35.451045104510726,2.201221115472549,2.2775384858016214,-0.07631737032907226
73,109/05/14,284.09,286.03,283.61,284.09,34035,287.67599999999993,287.6857142857144,288.15000000000066,288.2892307692307,288.00049999999965,287.56047619047575,285.6733333333332,279.22520833333346,285.7133333333337,20.78446402992707,35.05430062457039,-7.755209159359566,1.7574291954042565,2.1735166277221483,-0.4160874323178918
72,109/05/15,288.47,289.44,285.56,288.95,42219,287.7779999999999,287.967142857143,287.5240000000007,288.29230769230765,288.5589999999996,288.04571428571387,286.4204166666665,278.71812500000016,285.17050000000035,34.52683941163003,32.28931970237446,39.001878830141166,1.7773935976823623,2.094292021714191,-0.3168984240318289
71,109/05/18,282.18,284.6,281.21,281.21,84605,285.65199999999993,286.93428571428586,287.04500000000064,287.81076923076915,287.7609999999996,288.2090476190472,286.88583333333315,278.21166666666676,284.6525000000003,22.425629290617838,25.912310910724873,15.452266050403772,1.1553441282685526,1.9065024430250634,-0.7511583147565108
70,109/05/19,285.09,285.09,282.67,282.67,51055,284.97999999999996,286.1100000000002,286.66300000000064,287.2561538461538,287.1579999999996,287.518571428571,287.1499999999998,277.92791666666676,284.0860000000003,24.860987242889177,27.271151981712247,20.040657765243033,0.7712843544740622,1.6794588253148632,-0.908174470840801
69,109/05/20,284.13,285.1,282.19,285.1,32360,284.404,285.147142857143,286.47500000000065,286.47846153846143,287.1124999999996,287.0599999999996,287.4141666666665,277.66458333333344,283.5763333333336,16.051605160516296,21.112740564674336,5.929334352200215,0.6554394108518409,1.4746549424222588,-0.8192155315704179
68,109/05/21,287.03,288.97,286.06,288.49,30797,285.284,285.4985714285716,286.48000000000064,286.66999999999996,287.2849999999996,287.1780952380948,287.8604166666665,277.5729166666668,283.1310000000003,37.8937893789382,26.268793927447792,61.143780281919014,0.8276356583176039,1.3452510856013278,-0.5176154272837239
67,109/05/22,285.57,286.06,282.18,283.15,39870,284.12399999999997,284.8085714285716,285.95100000000065,286.41307692307686,287.1179999999996,287.08809523809475,287.27624999999983,277.5316666666668,282.67750000000035,41.37078349390242,31.772059344452206,60.568231792802855,0.5271325968355995,1.1816273878481822,-0.6544947910125827
66,109/05/25,281.7,284.12,279.76,283.15,26688,284.512,284.6742857142859,285.0820000000007,286.1184615384615,287.0239999999996,286.92904761904714,286.7937499999998,277.57125000000013,282.1913333333337,41.37317009619884,40.212580989679715,43.6943483092371,0.285688516223388,1.0024396135232234,-0.7167510972998354
65,109/05/26,286.06,288.49,284.61,286.55,33725,285.28799999999995,284.3314285714287,285.13400000000064,285.9730769230769,286.9059999999996,287.0014285714281,286.8162499999998,277.9547916666668,281.81850000000037,42.91252857750152,41.88549405586749,44.966597620769576,0.3644922876386545,0.8748501483463096,-0.5103578607076551
64,109/05/27,288.0,288.97,286.55,287.52,23243,285.77199999999993,285.2328571428573,285.08800000000065,285.90230769230766,286.90849999999966,286.93523809523765,286.91958333333315,278.53000000000014,281.5020000000004,61.77685950413221,48.687519392610746,87.95553972717515,0.49945829330425795,0.7997717773378993,-0.30031348403364133
63,109/05/28,289.46,289.46,284.13,285.1,28327,285.09399999999994,285.5800000000001,285.18900000000065,285.3838461538461,286.66949999999963,286.8223809523805,286.8616666666665,279.2166666666668,281.22583333333375,68.45382124904167,57.71440311022502,89.93265752667497,0.40646062488497137,0.7211095468473137,-0.3146489219623423
62,109/05/29,283.16,283.65,281.22,283.16,79509,285.09599999999995,285.3028571428573,284.61000000000064,285.16307692307686,286.06699999999967,286.50238095238046,286.7837499999999,280.10562500000015,280.8121666666671,56.75612734656807,62.3289360332472,45.610509973209815,0.1742093390877244,0.6117295052953958,-0.4375201662076714
61,109/06/01,285.1,287.53,284.62,286.56,35694,285.77799999999996,285.027142857143,285.1450000000006,285.05384615384605,286.0949999999997,286.0904761904757,286.6858333333332,280.6210416666668,280.40700000000044,53.40206185567046,59.53733681709329,41.13151193282479,0.2614858605959398,0.5416807763555046,-0.2801949157595648
60,109/06/02,287.04,288.5,287.04,287.53,24680,285.974,285.6528571428573,285.6310000000006,285.3184615384614,286.14699999999965,286.16333333333284,286.6883333333332,281.46000000000015,279.97766666666706,61.75257731958783,57.303588840608676,70.65055427754614,0.4042639231952876,0.5141974057234612,-0.10993348252817359
59,109/06/03,290.93,291.9,289.0,291.9,64892,286.85,286.9028571428573,286.3110000000006,285.54538461538453,286.3929999999997,286.4209523809519,286.77249999999987,282.13750000000016,279.7506666666671,83.40206185567017,66.18556701030938,117.83505154639172,0.8601240699817936,0.5833827385751277,0.2767413314066659
58,109/06/04,295.78,296.75,294.81,296.75,46316,289.18,288.3600000000002,287.1370000000006,286.74076923076916,286.8084999999997,286.88619047619,286.83666666666653,282.7241666666668,279.7583333333338,93.36769759450173,79.50744558991981,121.08820160366557,1.594372058831766,0.7855806026264553,0.8087914562053107
