[tse] 2028 (威致, 488/325714) : 鋼鐵工業,平板鋼指標,條鋼指標,H型鋼
[tse] 2029 (盛餘, 481/321180) : 鋼鐵工業,TSE-鋼鐵,平板鋼指標
[tse] 2030 (彰源, 429/286526) : 鋼鐵工業,鋼鐵,TSE-鋼鐵,不鏽鋼指標
[tse] 2031 (新光鋼, 460/307187) : 鋼鐵工業,鋼鐵,TSE-鋼鐵,平板鋼指標,風電概念
[tse] 2032 (新鋼, 195/130521) : 鋼鐵工業,不鏽鋼指標
[tse] 2033 (佳大, 121/80694) : 鋼鐵工業,線材盤元指標
[tse] 2034 (允強, 610/407130) : 鋼鐵工業,鋼鐵,TSE-鋼鐵,不鏽鋼指標
[otc] 2035 (唐榮公司, 525/350000) : 鋼鐵工業,OTC-鋼鐵,不鏽鋼指標,資產股指標
[tse] 2038 (海光, 271/181264) : 鋼鐵工業,條鋼指標,H型鋼
[tse] 2049 (上銀, 464/309578) : 電機機械,電機,TSE-電機機械,機械零組件指標,機器人指標
[tse] 2059 (川湖, 142/95297) : 電子零組件業,其他*,TSE-電子零組件
[otc] 2061 (風青, 87/58660) : 電器電纜,電線電纜指標
[tse] 2062 (橋椿, 244/163014) : 其他,家居用品指標
[otc] 2063 (世鎧, 67/45000) : 鋼鐵工業,OTC-鋼鐵,不鏽鋼指標,線材盤元指標
[otc] 2064 (晉椿, 105/70000) : 鋼鐵工業,OTC-鋼鐵,線材盤元指標,條鋼指標
[otc] 2065 (世豐, 49/32919) : 鋼鐵工業,OTC-鋼鐵,線材盤元指標
[otc] 2066 (世德, 54/36502) : 電機機械,OTC-電機機械,線材盤元指標,TESLA
[otc] 2067 (嘉鋼, 67/45138) : 電機機械,機械零組件指標
[tse] 2069 (運錩, 234/156386) : 鋼鐵工業,鋼鐵,TSE-鋼鐵,不鏽鋼指標
[otc] 2070 (精湛, 53/35782) : 電機機械,電機
[tse] 2101 (南港, 1250/833934) : 橡膠工業,橡膠,TSE-橡膠,橡膠輪胎指標,傳產外銷指標,資產股指標
[tse] 2102 (泰豐, 709/473329) : 橡膠工業,TSE-橡膠,橡膠輪胎指標
[tse] 2103 (台橡, 1238/825709) : 橡膠工業,橡膠,TSE-橡膠,橡膠原料,傳產外銷指標
[tse] 2104 (國際中橡, 1477/984733) : 橡膠工業,橡膠,TSE-橡膠,橡膠原料
[tse] 2105 (正新, 4862/3241415) : 橡膠工業,橡膠,TSE-橡膠,橡膠輪胎指標,中概股指標,傳產外銷指標
[tse] 2106 (建大, 1311/874430) : 橡膠工業,橡膠,TSE-橡膠,橡膠輪胎指標,傳產外銷指標
[tse] 2107 (厚生, 513/342326) : 橡膠工業,橡膠,TSE-橡膠,塑膠製品指標,橡膠輪胎指標
[tse] 2108 (南帝, 738/492416) : 橡膠工業,橡膠,TSE-橡膠,橡膠原料
[tse] 2109 (華豐, 498/332349) : 橡膠工業,TSE-橡膠,橡膠輪胎指標
[tse] 2114 (鑫永銓, 106/70901) : 橡膠工業,TSE-橡膠,橡膠輪胎指標
[tse] 2115 (六暉-KY, 129/86063) : 汽車工業,TSE-橡膠,汽車零組件指標
[tse] 2201 (裕隆, 2359/1572919) : 汽車工業,汽車,TSE-汽車,汽車股指標,資產股指標
[tse] 2204 (中華, 830/553620) : 汽車工業,汽車,TSE-汽車,汽車股指標
[tse] 2206 (三陽工業, 1280/853595) : 汽車工業,汽車,TSE-汽車,汽車股指標,機車相關指標,資產股指標
[tse] 2207 (和泰車, 819/546179) : 汽車工業,汽車,TSE-汽車,汽車股指標
[tse] 2208 (台船, 709/472991) : 航運業,航運,TSE-航運,貨櫃航運指標,散裝航運指標,其他傳統產業指標,風電概念
[otc] 2221 (大甲, 63/42325) : 其他,鋼鐵,不鏽鋼指標
[tse] 2227 (裕日車, 450/300000) : 汽車工業,汽車,TSE-汽車,汽車股指標,中概股指標
[tse] 2228 (劍麟, 113/75780) : 汽車工業,汽車零組件,汽車零組件指標
[otc] 2230 (泰茂, 59/39913) : 電機機械
[tse] 2231 (為升, 184/122821) : 汽車工業,汽車零組件,TSE-電機機械,汽車零組件指標,車用電子指標,傳產外銷指標,TESLA
[tse] 2233 (宇隆, 90/60288) : 汽車工業,汽車零組件,OTC-電機機械,機械零組件指標,汽車零組件指標
[otc] 2235 (謚源, 53/35878) : 電機機械
[tse] 2236 (百達-KY, 67/44826) : 汽車工業
[tse] 2239 (英利-KY, 177/118007) : 汽車工業,汽車零組件,TSE-汽車,汽車零組件指標,TESLA
[tse] 2243 (宏旭-KY, 68/45718) : 汽車工業,TSE-汽車
[tse] 2301 (光寶科, 3526/2350867) : 電腦及週邊設備業,電子代工*,TSE-電子,TSE-電腦與周邊設備,周邊產品指標,電源相關指標,無線充電指標
[tse] 2302 (麗正, 249/166302) : 半導體業,LED及光元件,分離式元件指標
[tse] 2303 (聯電, 18333/12222371) : 半導體業,IC設計,TSE-電子,TSE-半導體,半導體指標
[tse] 2305 (全友, 308/205660) : 電腦及週邊設備業
[tse] 2308 (台達電, 3896/2597543) : 電子零組件業,電子代工*,TSE-電子,TSE-電子零組件,電源相關指標,車用電子指標,無線充電指標,中概股指標,TESLA
[tse] 2312 (金寶, 2198/1465941) : 其他電子業,電子代工*,TSE-其他電子,電子代工指標,穿戴式裝置指標
